Company_number,Date,1_month,3_month,6_month,12_month,24_month,36_month,60_month,Sector,rating_category
80096158.0,2014-01,,,,0.0007,,,,Wholesale & Retail Trade,Standard
80096158.0,2014-10,,,,0.0007,,,,Wholesale & Retail Trade,Standard
80096158.0,2016-01,,,,0.0007,,,,Wholesale & Retail Trade,Standard
80096158.0,2016-09,,,,0.002,,,,Wholesale & Retail Trade,Standard
80096158.0,2016-11,,,,,,,,Wholesale & Retail Trade,WD
80096158.0,2017-01,,,,0.0007,,,,Wholesale & Retail Trade,Standard
80096158.0,2017-07,,,,0.0007,,,,Wholesale & Retail Trade,Standard
80096158.0,2018-08,,,,0.002,,,,Wholesale & Retail Trade,Standard
80096158.0,2018-10,,,,,,,,Wholesale & Retail Trade,WD
80096173.0,2012-06,,,,0.002,,,,Wholesale & Retail Trade,Standard
80096173.0,2012-08,,,,0.002,,,,Wholesale & Retail Trade,Standard
80096173.0,2014-12,,,,0.002,,,,Wholesale & Retail Trade,Standard
80096173.0,2021-03,,,,0.005,,,,Wholesale & Retail Trade,Standard
80096173.0,2021-08,,,,,,,,Wholesale & Retail Trade,WD
80096173.0,2021-09,,,,0.0024,,,,Wholesale & Retail Trade,Standard
80096173.0,2021-09,,,,,,,,Wholesale & Retail Trade,WD
80096173.0,2023-03,,,,,,,,Wholesale & Retail Trade,WD
80096173.0,2024-09,,,,0.0024,,,,Wholesale & Retail Trade,Standard
80096173.0,2024-10,,,,,,,,Wholesale & Retail Trade,WD
80096173.0,2024-11,,,,0.002,,,,Wholesale & Retail Trade,Standard
80096199.0,2012-06,,,,0.0076365853658536586,,,,"Health, Legal & Educational Services",Standard
80096199.0,2012-10,,,,0.00805,,,,"Health, Legal & Educational Services",Standard
80096199.0,2013-03,,,,,,,,"Health, Legal & Educational Services",WD
80096199.0,2013-04,,,,0.0024,,,,"Health, Legal & Educational Services",Standard
80096199.0,2013-04,,,,,,,,"Health, Legal & Educational Services",WD
80096199.0,2013-08,,,,0.0103,,,,"Health, Legal & Educational Services",Standard
80096199.0,2013-09,,,,,,,,"Health, Legal & Educational Services",WD
80096199.0,2014-03,,,,0.0024,,,,"Health, Legal & Educational Services",Standard
80096199.0,2014-04,,,,,,,,"Health, Legal & Educational Services",WD
80096199.0,2014-10,,,,0.0024,,,,"Health, Legal & Educational Services",Standard
80096199.0,2014-11,,,,,,,,"Health, Legal & Educational Services",WD
80096199.0,2015-01,,,,0.0103,,,,"Health, Legal & Educational Services",Standard
80096199.0,2015-05,,,,0.00635,,,,"Health, Legal & Educational Services",Standard
80096199.0,2015-05,,,,,,,,"Health, Legal & Educational Services",WD
80096199.0,2015-08,,,,,,,,"Health, Legal & Educational Services",WD
80096199.0,2015-09,,,,0.005,,,,"Health, Legal & Educational Services",Standard
80096199.0,2015-11,,,,0.005,,,,"Health, Legal & Educational Services",Standard
80096199.0,2016-03,,,,0.0024,,,,"Health, Legal & Educational Services",Standard
80096199.0,2016-08,,,,0.0024,,,,"Health, Legal & Educational Services",Standard
80096199.0,2016-10,,,,,,,,"Health, Legal & Educational Services",WD
80096199.0,2017-02,,,,0.0024,,,,"Health, Legal & Educational Services",Standard
80096199.0,2017-03,,,,0.0024,,,,"Health, Legal & Educational Services",Standard
80096199.0,2017-06,,,,0.0024,,,,"Health, Legal & Educational Services",Standard
80096199.0,2017-07,,,,,,,,"Health, Legal & Educational Services",WD
80096199.0,2017-10,,,,0.002,,,,"Health, Legal & Educational Services",Standard
80096199.0,2018-03,,,,0.0024,,,,"Health, Legal & Educational Services",Standard
80096199.0,2018-08,,,,0.005,,,,"Health, Legal & Educational Services",Standard
80096199.0,2018-09,,,,,,,,"Health, Legal & Educational Services",WD
80096199.0,2018-12,,,,,,,,"Health, Legal & Educational Services",WD
80096199.0,2019-01,,,,0.005,,,,"Health, Legal & Educational Services",Standard
80096199.0,2019-06,,,,0.0024,,,,"Health, Legal & Educational Services",Standard
80096199.0,2019-07,,,,0.0024,,,,"Health, Legal & Educational Services",Standard
80096199.0,2019-07,,,,,,,,"Health, Legal & Educational Services",WD
80096199.0,2020-02,,,,0.005,,,,"Health, Legal & Educational Services",Standard
80096199.0,2020-04,,,,,,,,"Health, Legal & Educational Services",WD
80096199.0,2020-05,,,,,,,,"Health, Legal & Educational Services",WD
80096199.0,2021-05,,,,0.002214285714285714,,,,"Health, Legal & Educational Services",Standard
80096199.0,2021-06,,,,0.002,,,,"Health, Legal & Educational Services",Standard
80096199.0,2022-03,,,,0.002,,,,"Health, Legal & Educational Services",Standard
80096199.0,2022-04,,,,,,,,"Health, Legal & Educational Services",WD
80096199.0,2022-05,,,,0.0024,,,,"Health, Legal & Educational Services",Standard
80096199.0,2022-05,,,,,,,,"Health, Legal & Educational Services",WD
80096199.0,2023-02,,,,,,,,"Health, Legal & Educational Services",WD
80096200.0,2012-06,,,,0.011885185185185186,,,,"Health, Legal & Educational Services",Standard
80096200.0,2012-10,,,,0.027941176470588233,,,,"Health, Legal & Educational Services",Standard
80096200.0,2013-01,,,,0.005,,,,"Health, Legal & Educational Services",Standard
80096200.0,2013-02,,,,,,,,"Health, Legal & Educational Services",WD
80096200.0,2013-05,,,,0.005,,,,"Health, Legal & Educational Services",Standard
80096200.0,2013-06,,,,0.031,,,,"Health, Legal & Educational Services",Standard
80096200.0,2013-06,,,,,,,,"Health, Legal & Educational Services",WD
80096200.0,2013-07,,,,0.005,,,,"Health, Legal & Educational Services",Standard
80096200.0,2013-07,,,,,,,,"Health, Legal & Educational Services",WD
80096200.0,2013-09,,,,0.0154,,,,"Health, Legal & Educational Services",Standard
80096200.0,2013-09,,,,,,,,"Health, Legal & Educational Services",WD
80096200.0,2013-11,,,,0.031,,,,"Health, Legal & Educational Services",Standard
80096200.0,2014-03,,,,0.022333333333333334,,,,"Health, Legal & Educational Services",Standard
80096200.0,2014-05,,,,0.005,,,,"Health, Legal & Educational Services",Standard
80096200.0,2014-07,,,,,,,,"Health, Legal & Educational Services",WD
80096200.0,2014-09,,,,0.031,,,,"Health, Legal & Educational Services",Standard
80096200.0,2015-06,,,,0.018000000000000002,,,,"Health, Legal & Educational Services",Standard
80096200.0,2015-08,,,,0.031,,,,"Health, Legal & Educational Services",Standard
80096200.0,2015-09,,,,0.031,,,,"Health, Legal & Educational Services",Standard
80096200.0,2016-03,,,,,,,,"Health, Legal & Educational Services",WD
80096200.0,2016-11,,,,0.01237,,,,"Health, Legal & Educational Services",Standard
80096200.0,2017-06,,,,0.025825,,,,"Health, Legal & Educational Services",Standard
80096200.0,2017-07,,,,,,,,"Health, Legal & Educational Services",WD
80096200.0,2017-09,,,,,,,,"Health, Legal & Educational Services",WD
80096200.0,2018-09,,,,0.0193,,,,"Health, Legal & Educational Services",Standard
80096200.0,2019-01,,,,0.0193,,,,"Health, Legal & Educational Services",Standard
80096200.0,2019-01,,,,,,,,"Health, Legal & Educational Services",WD
80096200.0,2019-03,,,,,,,,"Health, Legal & Educational Services",WD
80096200.0,2019-08,,,,0.0103,,,,"Health, Legal & Educational Services",Standard
80096200.0,2019-10,,,,,,,,"Health, Legal & Educational Services",WD
80096200.0,2020-04,,,,0.013699999999999999,,,,"Health, Legal & Educational Services",Standard
80096200.0,2020-06,,,,0.0137,,,,"Health, Legal & Educational Services",Standard
80096200.0,2020-09,,,,0.0193,,,,"Health, Legal & Educational Services",Standard
80096200.0,2020-10,,,,,,,,"Health, Legal & Educational Services",WD
80096200.0,2021-03,,,,,,,,"Health, Legal & Educational Services",WD
80096200.0,2021-04,,,,,,,,"Health, Legal & Educational Services",WD
80096200.0,2021-05,,,,0.0137,,,,"Health, Legal & Educational Services",Standard
80096200.0,2021-07,,,,,,,,"Health, Legal & Educational Services",WD
80096200.0,2021-10,,,,,,,,"Health, Legal & Educational Services",WD
80096200.0,2021-11,,,,0.0137,,,,"Health, Legal & Educational Services",Standard
80096200.0,2022-03,,,,0.010775,,,,"Health, Legal & Educational Services",Standard
80096200.0,2022-03,,,,,,,,"Health, Legal & Educational Services",WD
80096200.0,2022-06,,,,0.0103,,,,"Health, Legal & Educational Services",Standard
80096200.0,2022-07,,,,,,,,"Health, Legal & Educational Services",WD
80096200.0,2023-05,,,,0.0103,,,,"Health, Legal & Educational Services",Standard
80096200.0,2023-06,,,,,,,,"Health, Legal & Educational Services",WD
80096200.0,2024-03,,,,0.006766666666666667,,,,"Health, Legal & Educational Services",Standard
80096200.0,2024-03,,,,,,,,"Health, Legal & Educational Services",WD
80096212.0,2012-06,,,,0.005,,,,"Finance, Insurance & Real Estate",Standard
80096212.0,2013-12,,,,0.0024,,,,"Finance, Insurance & Real Estate",Standard
80096212.0,2014-02,,,,0.0024,,,,"Finance, Insurance & Real Estate",Standard
80096212.0,2014-09,,,,0.002,,,,"Finance, Insurance & Real Estate",Standard
80096212.0,2017-03,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
80096212.0,2018-02,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
80096212.0,2019-11,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
80096212.0,2021-03,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
80096212.0,2023-03,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
80096222.0,2012-06,,,,0.0103,,,,Utilities,Standard
80096222.0,2014-11,,,,0.005,,,,Utilities,Standard
80096222.0,2019-05,,,,0.0024,,,,Utilities,Standard
80096234.0,2012-06,,,,0.00396,,,,Communications,Standard
80096234.0,2012-12,,,,,,,,Communications,WD
80096234.0,2014-01,,,,,,,,Communications,WD
80096237.0,2012-06,,,,0.0007,,,,Mining & Construction,Standard
80096237.0,2012-08,,,,0.002,,,,Mining & Construction,Standard
80096237.0,2014-07,,,,0.002,,,,Mining & Construction,Standard
80096237.0,2015-01,,,,0.002,,,,Mining & Construction,Standard
80096237.0,2015-01,,,,,,,,Mining & Construction,WD
80096237.0,2015-03,,,,0.002,,,,Mining & Construction,Standard
80096237.0,2015-03,,,,,,,,Mining & Construction,WD
80096237.0,2016-04,,,,0.002,,,,Mining & Construction,Standard
80096237.0,2017-04,,,,0.0007,,,,Mining & Construction,Standard
80096237.0,2017-05,,,,0.0007,,,,Mining & Construction,Standard
80096237.0,2017-12,,,,0.0007,,,,Mining & Construction,Standard
80096237.0,2020-03,,,,0.0007,,,,Mining & Construction,Standard
80096237.0,2021-06,,,,0.0007,,,,Mining & Construction,Standard
80096237.0,2024-10,,,,0.0007,,,,Mining & Construction,Standard
80096255.0,2012-06,,,,0.0007,,,,Utilities,Standard
80096255.0,2013-02,,,,0.0007,,,,Utilities,Standard
80096255.0,2017-09,,,,,,,,Utilities,WD
80096255.0,2019-07,,,,,,,,Utilities,WD
80096255.0,2019-08,,,,,,,,Utilities,WD
80096268.0,2012-06,,,,0.008036363636363637,,,,Heavy Manufacturing,Standard
80096268.0,2013-03,,,,0.005,,,,Heavy Manufacturing,Standard
80096268.0,2013-03,,,,,,,,Heavy Manufacturing,WD
80096268.0,2014-03,,,,,,,,Heavy Manufacturing,WD
80096268.0,2014-12,,,,0.005,,,,Heavy Manufacturing,Standard
80096268.0,2015-01,,,,,,,,Heavy Manufacturing,WD
80096268.0,2015-03,,,,0.0024,,,,Heavy Manufacturing,Standard
80096268.0,2016-06,,,,0.0024,,,,Heavy Manufacturing,Standard
80096268.0,2016-08,,,,,,,,Heavy Manufacturing,WD
80096268.0,2018-06,,,,0.0071400000000000005,,,,Heavy Manufacturing,Standard
80096268.0,2018-10,,,,0.0024,,,,Heavy Manufacturing,Standard
80096268.0,2019-07,,,,,,,,Heavy Manufacturing,WD
80096268.0,2019-09,,,,,,,,Heavy Manufacturing,WD
80096268.0,2020-04,,,,0.0115,,,,Heavy Manufacturing,Standard
80096268.0,2020-11,,,,0.005,,,,Heavy Manufacturing,Standard
80096268.0,2020-12,,,,,,,,Heavy Manufacturing,WD
80096268.0,2021-03,,,,0.005,,,,Heavy Manufacturing,Standard
80096268.0,2021-04,,,,,,,,Heavy Manufacturing,WD
80096268.0,2022-11,,,,0.055979999999999995,,,,Heavy Manufacturing,Standard
80096268.0,2022-11,,,,,,,,Heavy Manufacturing,WD
80096268.0,2023-12,,,,,,,,Heavy Manufacturing,WD
80096268.0,2024-06,,,,,,,,Heavy Manufacturing,WD
80096272.0,2012-06,,,,0.01303529411764706,,,,Light Manufacturing,Standard
80096272.0,2012-06,,,,,,,,Light Manufacturing,WD
80096272.0,2012-07,,,,0.0137,,,,Light Manufacturing,Standard
80096272.0,2013-03,,,,0.0103,,,,Light Manufacturing,Standard
80096272.0,2013-12,,,,,,,,Light Manufacturing,WD
80096272.0,2014-11,,,,,,,,Light Manufacturing,WD
80096272.0,2015-04,,,,0.0103,,,,Light Manufacturing,Standard
80096272.0,2015-06,,,,,,,,Light Manufacturing,WD
80096272.0,2015-07,,,,0.0103,,,,Light Manufacturing,Standard
80096272.0,2015-11,,,,0.004666666666666667,,,,Light Manufacturing,Standard
80096272.0,2015-11,,,,,,,,Light Manufacturing,WD
80096272.0,2017-02,,,,0.005,,,,Light Manufacturing,Standard
80096272.0,2017-05,,,,,,,,Light Manufacturing,WD
80096272.0,2017-06,,,,0.005,,,,Light Manufacturing,Standard
80096272.0,2018-01,,,,,,,,Light Manufacturing,WD
80096272.0,2019-01,,,,0.0024,,,,Light Manufacturing,Standard
80096272.0,2020-04,,,,0.005,,,,Light Manufacturing,Standard
80096272.0,2021-02,,,,0.005,,,,Light Manufacturing,Standard
80096272.0,2021-03,,,,,,,,Light Manufacturing,WD
80096272.0,2021-07,,,,0.0024,,,,Light Manufacturing,Standard
80096272.0,2021-10,,,,,,,,Light Manufacturing,WD
80096272.0,2025-01,,,,,,,,Light Manufacturing,WD
80096272.0,2025-02,,,,0.0015666666666666667,,,,Light Manufacturing,Standard
80096297.0,2012-06,,,,0.0137,,,,Mining & Construction,Standard
80096297.0,2013-12,,,,0.0137,,,,Mining & Construction,Standard
80096297.0,2014-03,,,,0.0193,,,,Mining & Construction,Standard
80096297.0,2014-05,,,,0.0193,,,,Mining & Construction,Standard
80096297.0,2014-12,,,,0.2387,,,,Mining & Construction,Standard
80096297.0,2016-10,,,,0.2387,,,,Mining & Construction,Standard
80096297.0,2017-11,,,,0.2387,,,,Mining & Construction,Standard
80096297.0,2019-06,,,,,,,,Mining & Construction,WD
80096325.0,2012-06,,,,0.0007,,,,Light Manufacturing,Standard
80096325.0,2012-09,,,,0.002,,,,Light Manufacturing,Standard
80096325.0,2013-11,,,,,,,,Light Manufacturing,WD
80096325.0,2017-07,,,,,,,,Light Manufacturing,WD
80096325.0,2017-12,,,,,,,,Light Manufacturing,WD
80096325.0,2020-05,,,,0.0007,,,,Light Manufacturing,Standard
80096325.0,2020-05,,,,,,,,Light Manufacturing,WD
80096332.0,2012-06,,,,0.0103,,,,Utilities,Standard
80096332.0,2014-11,,,,0.005,,,,Utilities,Standard
80096332.0,2019-05,,,,0.0024,,,,Utilities,Standard
80096391.0,2012-06,,,,0.0193,,,,Light Manufacturing,Standard
80096391.0,2012-11,,,,0.031,,,,Light Manufacturing,Standard
80096391.0,2013-10,,,,0.031,,,,Light Manufacturing,Standard
80096391.0,2013-12,,,,0.031,,,,Light Manufacturing,Standard
80096391.0,2014-04,,,,0.031,,,,Light Manufacturing,Standard
80096391.0,2014-08,,,,0.2387,,,,Light Manufacturing,Standard
80096391.0,2015-02,,,,0.2387,,,,Light Manufacturing,Standard
80096391.0,2015-04,,,,0.2387,,,,Light Manufacturing,Standard
80096391.0,2016-02,,,,0.2387,,,,Light Manufacturing,Standard
80096391.0,2016-03,,,,0.05586666666666667,,,,Light Manufacturing,Standard
80096391.0,2016-07,,,,0.0193,,,,Light Manufacturing,Standard
80096391.0,2016-09,,,,0.0193,,,,Light Manufacturing,Standard
80096391.0,2017-05,,,,0.0193,,,,Light Manufacturing,Standard
80096391.0,2017-07,,,,0.0193,,,,Light Manufacturing,Standard
80096391.0,2017-12,,,,0.0193,,,,Light Manufacturing,Standard
80096391.0,2019-07,,,,,,,,Light Manufacturing,WD
80096391.0,2019-08,,,,0.2387,,,,Light Manufacturing,Standard
80096391.0,2020-07,,,,0.2387,,,,Light Manufacturing,Standard
80096391.0,2020-08,,,,0.2387,,,,Light Manufacturing,Standard
80096391.0,2020-08,,,,,,,,Light Manufacturing,WD
80096391.0,2021-01,,,,0.2387,,,,Light Manufacturing,Standard
80096391.0,2021-02,,,,0.2387,,,,Light Manufacturing,Standard
80096391.0,2022-11,,,,0.2387,,,,Light Manufacturing,Standard
80096391.0,2024-11,,,,0.2387,,,,Light Manufacturing,Standard
80096391.0,2025-01,,,,0.2387,,,,Light Manufacturing,Standard
80096391.0,2025-02,,,,,,,,Light Manufacturing,WD
80096394.0,2012-06,,,,0.0007,,,,Heavy Manufacturing,Standard
80096394.0,2012-06,,,,,,,,Heavy Manufacturing,WD
80096394.0,2012-12,,,,0.0007,,,,Heavy Manufacturing,Standard
80096394.0,2013-01,,,,,,,,Heavy Manufacturing,WD
80096394.0,2014-09,,,,0.0007,,,,Heavy Manufacturing,Standard
80096394.0,2016-11,,,,,,,,Heavy Manufacturing,WD
80096394.0,2020-04,,,,0.002,,,,Heavy Manufacturing,Standard
80096394.0,2020-09,,,,,,,,Heavy Manufacturing,WD
80096415.0,2012-06,,,,0.0007,,,,Communications,Standard
80096416.0,2012-06,,,,0.0193,,,,Wholesale & Retail Trade,Standard
80096416.0,2012-07,,,,0.2387,,,,Wholesale & Retail Trade,Standard
80096416.0,2013-02,,,,,,,,Wholesale & Retail Trade,WD
80096426.0,2012-06,,,,0.0006,,,,Heavy Manufacturing,Standard
80096426.0,2012-11,,,,0.0008,,,,Heavy Manufacturing,Standard
80096426.0,2012-12,,,,0.0008,,,,Heavy Manufacturing,Standard
80096426.0,2013-11,,,,0.0008,,,,Heavy Manufacturing,Standard
80096426.0,2013-11,,,,,,,,Heavy Manufacturing,WD
80096426.0,2013-12,,,,0.0008,,,,Heavy Manufacturing,Standard
80096426.0,2013-12,,,,,,,,Heavy Manufacturing,WD
80096426.0,2017-09,,,,0.0008,,,,Heavy Manufacturing,Standard
80096426.0,2018-05,,,,,,,,Heavy Manufacturing,WD
80096426.0,2019-07,,,,0.0008,,,,Heavy Manufacturing,Standard
80096426.0,2019-07,,,,,,,,Heavy Manufacturing,WD
80096426.0,2020-11,,,,,,,,Heavy Manufacturing,WD
80096426.0,2021-10,,,,0.0008,,,,Heavy Manufacturing,Standard
80096426.0,2021-10,,,,,,,,Heavy Manufacturing,WD
80096426.0,2022-08,,,,0.0008,,,,Heavy Manufacturing,Standard
80096426.0,2022-09,,,,,,,,Heavy Manufacturing,WD
80096426.0,2023-03,,,,0.0006,,,,Heavy Manufacturing,Standard
80096426.0,2023-03,,,,,,,,Heavy Manufacturing,WD
80096432.0,2012-06,,,,0.0006,,,,Communications,Standard
80096432.0,2014-05,,,,,,,,Communications,WD
80096432.0,2015-02,,,,0.0006,,,,Communications,Standard
80096432.0,2016-11,,,,,,,,Communications,WD
80096441.0,2012-06,,,,0.0103,,,,"Finance, Insurance & Real Estate",Standard
80096441.0,2012-10,,,,0.0103,,,,"Finance, Insurance & Real Estate",Standard
80096441.0,2013-01,,,,,,,,"Finance, Insurance & Real Estate",WD
80096441.0,2013-05,,,,0.0103,,,,"Finance, Insurance & Real Estate",Standard
80096441.0,2014-04,,,,0.0103,,,,"Finance, Insurance & Real Estate",Standard
80096441.0,2014-05,,,,,,,,"Finance, Insurance & Real Estate",WD
80096441.0,2015-07,,,,0.002,,,,"Finance, Insurance & Real Estate",Standard
80096441.0,2016-01,,,,0.002,,,,"Finance, Insurance & Real Estate",Standard
80096441.0,2016-04,,,,0.002,,,,"Finance, Insurance & Real Estate",Standard
80096441.0,2016-06,,,,,,,,"Finance, Insurance & Real Estate",WD
80096441.0,2016-08,,,,0.002,,,,"Finance, Insurance & Real Estate",Standard
80096441.0,2017-01,,,,0.002,,,,"Finance, Insurance & Real Estate",Standard
80096441.0,2017-04,,,,0.002,,,,"Finance, Insurance & Real Estate",Standard
80096441.0,2017-07,,,,0.002,,,,"Finance, Insurance & Real Estate",Standard
80096441.0,2018-01,,,,0.002,,,,"Finance, Insurance & Real Estate",Standard
80096441.0,2018-10,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
80096441.0,2019-01,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
80096441.0,2019-08,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
80096441.0,2020-04,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
80096441.0,2020-05,,,,0.0008,,,,"Finance, Insurance & Real Estate",Standard
80096441.0,2020-06,,,,0.0008,,,,"Finance, Insurance & Real Estate",Standard
80096441.0,2020-07,,,,,,,,"Finance, Insurance & Real Estate",WD
80096441.0,2021-02,,,,0.0008,,,,"Finance, Insurance & Real Estate",Standard
80096441.0,2021-03,,,,,,,,"Finance, Insurance & Real Estate",WD
80096441.0,2021-06,,,,0.0008,,,,"Finance, Insurance & Real Estate",Standard
80096441.0,2022-03,,,,0.0008,,,,"Finance, Insurance & Real Estate",Standard
80096441.0,2023-01,,,,0.0008,,,,"Finance, Insurance & Real Estate",Standard
80096441.0,2023-04,,,,0.0008,,,,"Finance, Insurance & Real Estate",Standard
80096441.0,2023-12,,,,0.0008,,,,"Finance, Insurance & Real Estate",Standard
80096441.0,2024-08,,,,0.0008,,,,"Finance, Insurance & Real Estate",Standard
80096454.0,2012-06,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
80096454.0,2017-07,,,,,,,,"Finance, Insurance & Real Estate",WD
80096454.0,2017-10,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
80096454.0,2018-09,,,,,,,,"Finance, Insurance & Real Estate",WD
80096454.0,2019-05,,,,,,,,"Finance, Insurance & Real Estate",WD
80096454.0,2020-12,,,,,,,,"Finance, Insurance & Real Estate",WD
80096454.0,2021-06,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
80096454.0,2022-12,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
80096454.0,2023-05,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
80096454.0,2023-09,,,,,,,,"Finance, Insurance & Real Estate",WD
80096454.0,2024-09,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
80096470.0,2012-06,,,,0.0006,,,,Light Manufacturing,Standard
80096496.0,2014-04,,,,0.0006,,,,Light Manufacturing,Standard
80096496.0,2015-03,,,,0.0006,,,,Light Manufacturing,Standard
80096496.0,2020-06,,,,0.0006,,,,Light Manufacturing,Standard
80096496.0,2025-01,,,,,,,,Light Manufacturing,WD
80096517.0,2012-06,,,,0.00065,,,,Light Manufacturing,Standard
80096517.0,2019-06,,,,0.0006,,,,Light Manufacturing,Standard
80096522.0,2012-06,,,,0.0007,,,,Light Manufacturing,Standard
80096522.0,2012-09,,,,0.0007,,,,Light Manufacturing,Standard
80096522.0,2012-10,,,,0.0007,,,,Light Manufacturing,Standard
